"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"102301000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","1","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","1","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","1","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","100"
"102301000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","2","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","2","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","2","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","119"
"102301000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","3","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","3","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","3","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","138"
"102301000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","4","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","4","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","4","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","157"
"102301000G","actionSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","5","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","5","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","5","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","176"
"102301000G","actionSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","6","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","6","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","6","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","180.7"
"102301000G","actionSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","7","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","7","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","7","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","185.4"
"102301000G","actionSkillValues","8","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","8","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","8","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","8","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","190.1"
"102301000G","actionSkillValues","9","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","9","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","9","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","9","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","194.8"
"102301000G","actionSkillValues","10","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","actionSkillValues","10","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","10","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","actionSkillValues","10","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","200"
"102301000G","chainSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","1","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","1","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","1","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","100"
"102301000G","chainSkillValues","1","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","150"
"102301000G","chainSkillValues","1","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","1","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","1","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","1","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","100"
"102301000G","chainSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","2","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","2","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","2","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","119"
"102301000G","chainSkillValues","2","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","178"
"102301000G","chainSkillValues","2","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","2","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","2","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","2","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","119"
"102301000G","chainSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","3","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","3","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","3","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","138"
"102301000G","chainSkillValues","3","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","206"
"102301000G","chainSkillValues","3","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","3","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","3","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","3","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","138"
"102301000G","chainSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","4","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","4","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","4","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","157"
"102301000G","chainSkillValues","4","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","234"
"102301000G","chainSkillValues","4","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","4","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","4","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","4","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","157"
"102301000G","chainSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","5","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","5","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","5","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","176"
"102301000G","chainSkillValues","5","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","262"
"102301000G","chainSkillValues","5","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","5","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","5","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","5","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","176"
"102301000G","chainSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","6","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","6","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","6","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","180.7"
"102301000G","chainSkillValues","6","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","269"
"102301000G","chainSkillValues","6","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","6","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","6","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
"102301000G","chainSkillValues","6","1","IMPACT.REVIVE.HEAL_PERCENT","Project.ValuePercent","180.7"
"102301000G","chainSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102301000G","chainSkillValues","7","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","7","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","7","1","PRJCTL.THROW.RECOVER.HEAL_PERCENT","Project.ValuePercent","185.4"
"102301000G","chainSkillValues","7","1","DEFENCEUP.RATE_PERCENT","Project.ValuePermille","276"
"102301000G","chainSkillValues","7","1","DEFENCEUP.DURATION","System.Single","15"
"102301000G","chainSkillValues","7","1","IMPACT.REVIVE.TARGET_COUNT","System.Int32","1"
"102301000G","chainSkillValues","7","1","IMPACT.REVIVE.COST_STACK","System.Int32","10"
