"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"102701000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","1","3","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","1","4","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","100"
"102701000G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","50"
"102701000G","actionSkillValues","1","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","50"
"102701000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","100"
"102701000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","2"
"102701000G","actionSkillValues","1","1","DAMAGE.TARGET_COUNT","System.Int32","1"
"102701000G","actionSkillValues","1","1","DAMAGE.HP_RATIO_PERCENT","Project.ValuePercent","25"
"102701000G","actionSkillValues","1","1","DAMAGE.DAMAGE_LIMIT","System.Int32","0"
"102701000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","2","3","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","2","4","DAMAGE.HIT_COUNT","System.Int32","1"
"102701000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","110"
"102701000G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55"
"102701000G","actionSkillValues","2","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55"
"102701000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","110"
"102701000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","2"
"102701000G","actionSkillValues","2","1","DAMAGE.TARGET_COUNT","System.Int32","1"
"102701000G","actionSkillValues","2","1","DAMAGE.HP_RATIO_PERCENT","Project.ValuePercent","25"
"102701000G","actionSkillValues","2","1","DAMAGE.DAMAGE_LIMIT","System.Int32","0"
