"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"104201000G","actionSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","150"
"104201000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","150"
"104201000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","178.5"
"104201000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","178.5"
"104201000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","3","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","207"
"104201000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","207"
"104201000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","4","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","235.5"
"104201000G","actionSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","235.5"
"104201000G","actionSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","5","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","264"
"104201000G","actionSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","264"
"104201000G","actionSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","6","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","271.1"
"104201000G","actionSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","271.1"
"104201000G","actionSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","7","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","7","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","278.2"
"104201000G","actionSkillValues","7","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","278.2"
"104201000G","actionSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","8","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","8","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","8","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","285.3"
"104201000G","actionSkillValues","8","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","285.3"
"104201000G","actionSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","9","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","9","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","9","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","292.4"
"104201000G","actionSkillValues","9","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","292.4"
"104201000G","actionSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","actionSkillValues","10","1","TARGET_COUNT","System.Int32","1"
"104201000G","actionSkillValues","10","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","actionSkillValues","10","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","300"
"104201000G","actionSkillValues","10","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","300"
"104201000G","actionSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","chainSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"104201000G","chainSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","chainSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","150"
"104201000G","chainSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","150"
"104201000G","chainSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","chainSkillValues","1","1","PROVOCATION.VALUE","System.Int32","1000"
"104201000G","chainSkillValues","1","1","PROVOCATION.DURATION","System.Single","25"
"104201000G","chainSkillValues","1","1","IMPACT.BARRIER.TARGET_COUNT","System.Int32","1"
"104201000G","chainSkillValues","1","1","IMPACT.BARRIER.RATE","Project.ValuePermille","150"
"104201000G","chainSkillValues","1","1","IMPACT.BARRIER.DURATION","System.Single","15"
"104201000G","chainSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"104201000G","chainSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","chainSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","178.5"
"104201000G","chainSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","178.5"
"104201000G","chainSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","3"
"104201000G","chainSkillValues","2","1","PROVOCATION.VALUE","System.Int32","1000"
"104201000G","chainSkillValues","2","1","PROVOCATION.DURATION","System.Single","25"
"104201000G","chainSkillValues","2","1","IMPACT.BARRIER.TARGET_COUNT","System.Int32","1"
"104201000G","chainSkillValues","2","1","IMPACT.BARRIER.RATE","Project.ValuePermille","178"
"104201000G","chainSkillValues","2","1","IMPACT.BARRIER.DURATION","System.Single","15"
"104201000G","chainSkillValues","3","1","TARGET_COUNT","System.Int32","1"
"104201000G","chainSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"104201000G","chainSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","207"
