"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"102401001G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","1","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","1","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","40"
"102401001G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","2","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","2","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","47.6"
"102401001G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","3","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","3","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","55.2"
"102401001G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","4","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","4","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","62.8"
"102401001G","actionSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","5","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","5","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","70.4"
"102401001G","actionSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","6","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","6","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","72.3"
"102401001G","actionSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","7","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","7","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","74.2"
"102401001G","actionSkillValues","8","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","8","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","8","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","76.1"
"102401001G","actionSkillValues","9","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","9","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","9","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","78"
"102401001G","actionSkillValues","10","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","10","2","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","actionSkillValues","10","1","PRJCTL.LAND.SUMMON_SERVANT.PARAM_RATIO","Project.ValuePercent","80"
"102401001G","chainSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"102401001G","chainSkillValues","1","2","PRJCTL.THROW_COUNT","System.Int32","1"
