"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"109201000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"109201000G","actionSkillValues","1","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","70"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","70"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","0"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","1000"
"109201000G","actionSkillValues","1","1","PRJCTL.LAND.ABNORMAL.DURATION","System.Single","20"
"109201000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"109201000G","actionSkillValues","2","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","77"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","77"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","0"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","1000"
"109201000G","actionSkillValues","2","1","PRJCTL.LAND.ABNORMAL.DURATION","System.Single","20"
"109201000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"109201000G","actionSkillValues","3","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","80"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","80"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","0"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","1000"
"109201000G","actionSkillValues","3","1","PRJCTL.LAND.ABNORMAL.DURATION","System.Single","20"
"109201000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"109201000G","actionSkillValues","4","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","84"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","84"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","0"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","1000"
"109201000G","actionSkillValues","4","1","PRJCTL.LAND.ABNORMAL.DURATION","System.Single","20"
