"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"104601000G","actionSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"104601000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104601000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","1","2","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","1","3","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","13.4"
"104601000G","actionSkillValues","1","2","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","13.3"
"104601000G","actionSkillValues","1","3","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","13.3"
"104601000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","13.4"
"104601000G","actionSkillValues","1","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","8"
"104601000G","actionSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"104601000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104601000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","2","2","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","2","3","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","16"
"104601000G","actionSkillValues","2","2","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","15.8"
"104601000G","actionSkillValues","2","3","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","15.8"
"104601000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","16"
"104601000G","actionSkillValues","2","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","8"
"104601000G","actionSkillValues","3","1","TARGET_COUNT","System.Int32","1"
"104601000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104601000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","3","2","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","3","3","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","18.4"
"104601000G","actionSkillValues","3","2","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","18.4"
"104601000G","actionSkillValues","3","3","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","18.4"
"104601000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","18.4"
"104601000G","actionSkillValues","3","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","8"
"104601000G","actionSkillValues","4","1","TARGET_COUNT","System.Int32","1"
"104601000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104601000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","4","2","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104601000G","actionSkillValues","4","3","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
