"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"110901000G","actionSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","250"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","250"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","1","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","7.5"
"110901000G","actionSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","297.6"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","297.6"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","2","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","8.9"
"110901000G","actionSkillValues","3","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","345.2"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","345.2"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","3","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","10.3"
"110901000G","actionSkillValues","4","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","392.8"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","392.8"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","4","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","11.7"
"110901000G","actionSkillValues","5","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","440.4"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","440.4"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","5","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","13.1"
"110901000G","actionSkillValues","6","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","452.3"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","452.3"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","6","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","13.4"
"110901000G","actionSkillValues","7","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","464.2"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","464.2"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","7","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","13.7"
"110901000G","actionSkillValues","8","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","476.1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","476.1"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","8","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","14"
"110901000G","actionSkillValues","9","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","488"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","488"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","9","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","14.3"
"110901000G","actionSkillValues","10","1","TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","500"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","500"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","actionSkillValues","10","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","15"
"110901000G","chainSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.TARGET_COUNT","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","250"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","250"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.ABNORMAL_PROBABILITY","Project.ValuePermille","150"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.ABNORMALLOSSAPPLYPROBABILITYDOWN.DURATION","System.Single","7.5"
"110901000G","chainSkillValues","1","1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","500"
