"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"101201000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"101201000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"101201000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","75"
"101201000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","75"
"101201000G","actionSkillValues","1","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"101201000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"101201000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"101201000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","89.2"
"101201000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","89.2"
"101201000G","actionSkillValues","2","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"101201000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"101201000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"101201000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","103.4"
"101201000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","103.4"
"101201000G","actionSkillValues","3","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"101201000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"101201000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"101201000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","117.6"
"101201000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","117.6"
