"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"103001000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","100"
"103001000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","100"
"103001000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","110"
"103001000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","110"
"103001000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","115"
"103001000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","115"
"103001000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","120"
"103001000G","actionSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","120"
"103001000G","actionSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","125"
"103001000G","actionSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","125"
"103001000G","actionSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","130"
"103001000G","actionSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","130"
"103001000G","actionSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","7","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","135"
"103001000G","actionSkillValues","7","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","135"
"103001000G","actionSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","8","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","8","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","140"
"103001000G","actionSkillValues","8","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","140"
"103001000G","actionSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","9","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","9","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","145"
"103001000G","actionSkillValues","9","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","145"
"103001000G","actionSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","actionSkillValues","10","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","actionSkillValues","10","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","150"
"103001000G","actionSkillValues","10","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","150"
"103001000G","actionSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","100"
"103001000G","chainSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","100"
"103001000G","chainSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","1","1","BARRIER.RATE","Project.ValuePermille","20"
"103001000G","chainSkillValues","1","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","110"
"103001000G","chainSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","110"
"103001000G","chainSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","2","1","BARRIER.RATE","Project.ValuePermille","40"
"103001000G","chainSkillValues","2","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","115"
"103001000G","chainSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","115"
"103001000G","chainSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","3","1","BARRIER.RATE","Project.ValuePermille","60"
"103001000G","chainSkillValues","3","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","120"
"103001000G","chainSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","120"
"103001000G","chainSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","4","1","BARRIER.RATE","Project.ValuePermille","80"
"103001000G","chainSkillValues","4","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","125"
"103001000G","chainSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","125"
"103001000G","chainSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","5","1","BARRIER.RATE","Project.ValuePermille","100"
"103001000G","chainSkillValues","5","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","130"
"103001000G","chainSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","130"
"103001000G","chainSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","6","1","BARRIER.RATE","Project.ValuePermille","120"
"103001000G","chainSkillValues","6","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","7","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","135"
"103001000G","chainSkillValues","7","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","135"
"103001000G","chainSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","7","1","BARRIER.RATE","Project.ValuePermille","140"
"103001000G","chainSkillValues","7","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","8","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","8","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","140"
"103001000G","chainSkillValues","8","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","140"
"103001000G","chainSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","8","1","BARRIER.RATE","Project.ValuePermille","160"
"103001000G","chainSkillValues","8","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","9","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","9","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","145"
"103001000G","chainSkillValues","9","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","145"
"103001000G","chainSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","9","1","BARRIER.RATE","Project.ValuePermille","180"
"103001000G","chainSkillValues","9","1","BARRIER.DURATION","System.Single","30"
"103001000G","chainSkillValues","10","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103001000G","chainSkillValues","10","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","150"
"103001000G","chainSkillValues","10","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","150"
"103001000G","chainSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","6"
"103001000G","chainSkillValues","10","1","BARRIER.RATE","Project.ValuePermille","200"
"103001000G","chainSkillValues","10","1","BARRIER.DURATION","System.Single","30"
