"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"103401000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","1","3","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","1","4","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","75"
"103401000G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","25"
"103401000G","actionSkillValues","1","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","25"
"103401000G","actionSkillValues","1","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","25"
"103401000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","75"
"103401000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","1","2","KNOCKBACK.STRENGTH","System.Int32","3"
"103401000G","actionSkillValues","1","3","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","1","4","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","2","3","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","2","4","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","89.3"
"103401000G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","29.8"
"103401000G","actionSkillValues","2","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","29.8"
"103401000G","actionSkillValues","2","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","29.8"
"103401000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","89.3"
"103401000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","2","2","KNOCKBACK.STRENGTH","System.Int32","3"
"103401000G","actionSkillValues","2","3","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","2","4","KNOCKBACK.STRENGTH","System.Int32","0"
"103401000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103401000G","actionSkillValues","3","2","DAMAGE.HIT_COUNT","System.Int32","1"
