"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"100201000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","1","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","40"
"100201000G","actionSkillValues","1","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","40"
"100201000G","actionSkillValues","1","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","2","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","47.6"
"100201000G","actionSkillValues","2","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","47.6"
"100201000G","actionSkillValues","2","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","3","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55.2"
"100201000G","actionSkillValues","3","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","55.2"
"100201000G","actionSkillValues","3","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","4","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","62.8"
"100201000G","actionSkillValues","4","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","62.8"
"100201000G","actionSkillValues","4","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","5","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","70.4"
"100201000G","actionSkillValues","5","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","70.4"
"100201000G","actionSkillValues","5","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","6","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","72.3"
"100201000G","actionSkillValues","6","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","72.3"
"100201000G","actionSkillValues","6","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","7","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","74.2"
"100201000G","actionSkillValues","7","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","74.2"
"100201000G","actionSkillValues","7","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","8","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","8","1","PRJCTL.TARGET_COUNT","System.Int32","1"
"100201000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.HIT_COUNT","System.Int32","1"
"100201000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","76.1"
"100201000G","actionSkillValues","8","1","PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","76.1"
"100201000G","actionSkillValues","8","1","PRJCTL.LAND.KNOCKBACK.STRENGTH","System.Int32","3"
"100201000G","actionSkillValues","9","1","PRJCTL.THROW_COUNT","System.Int32","1"
"100201000G","actionSkillValues","9","1","PRJCTL.TARGET_COUNT","System.Int32","1"
