"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"103701000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","7","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","7","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","8","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","8","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","8","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","9","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","9","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","9","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","actionSkillValues","10","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","actionSkillValues","10","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","10","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","actionSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"103701000G","chainSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","0"
"103701000G","chainSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","0"
"103701000G","chainSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
