"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"101701000G","actionSkillValues","1","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","200"
"101701000G","actionSkillValues","1","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","2","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","220"
"101701000G","actionSkillValues","2","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","3","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","230"
"101701000G","actionSkillValues","3","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","4","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","240"
"101701000G","actionSkillValues","4","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","5","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","250"
"101701000G","actionSkillValues","5","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","6","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","260"
"101701000G","actionSkillValues","6","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","7","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","270"
"101701000G","actionSkillValues","7","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","8","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","280"
"101701000G","actionSkillValues","8","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","9","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","290"
"101701000G","actionSkillValues","9","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","actionSkillValues","10","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","300"
"101701000G","actionSkillValues","10","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","chainSkillValues","1","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","200"
"101701000G","chainSkillValues","1","1","ATTACKUP.DURATION","System.Single","15"
"101701000G","chainSkillValues","2","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","220"
"101701000G","chainSkillValues","2","1","ATTACKUP.DURATION","System.Single","17"
"101701000G","chainSkillValues","3","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","230"
"101701000G","chainSkillValues","3","1","ATTACKUP.DURATION","System.Single","19"
"101701000G","chainSkillValues","4","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","240"
"101701000G","chainSkillValues","4","1","ATTACKUP.DURATION","System.Single","21"
"101701000G","chainSkillValues","5","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","250"
"101701000G","chainSkillValues","5","1","ATTACKUP.DURATION","System.Single","23"
"101701000G","chainSkillValues","6","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","260"
"101701000G","chainSkillValues","6","1","ATTACKUP.DURATION","System.Single","25"
"101701000G","chainSkillValues","7","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","270"
"101701000G","chainSkillValues","7","1","ATTACKUP.DURATION","System.Single","27"
"101701000G","chainSkillValues","8","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","280"
"101701000G","chainSkillValues","8","1","ATTACKUP.DURATION","System.Single","29"
"101701000G","chainSkillValues","9","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","290"
"101701000G","chainSkillValues","9","1","ATTACKUP.DURATION","System.Single","31"
"101701000G","chainSkillValues","10","1","ATTACKUP.RATE_PERCENT","Project.ValuePermille","300"
"101701000G","chainSkillValues","10","1","ATTACKUP.DURATION","System.Single","33"
