"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"104401000G","actionSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","40"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","40"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","1","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","47.6"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","47.6"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","2","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","3","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55.2"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","55.2"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","3","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","4","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","62.8"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","62.8"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","4","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","5","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","70.4"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","70.4"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","5","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","6","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","72.3"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","72.3"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.KNOCKBACK.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","6","1","PRJCTL.THROW.KNOCKBACK.STRENGTH","System.Int32","4"
"104401000G","actionSkillValues","7","1","TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","7","1","PRJCTL.THROW_COUNT","System.Int32","1"
"104401000G","actionSkillValues","7","1","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","7","2","PRJCTL.THROW.TARGET_COUNT","System.Int32","1"
"104401000G","actionSkillValues","7","1","PRJCTL.THROW.DAMAGE.HIT_COUNT","System.Int32","1"
