"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"107801000G","actionSkillValues","1","1","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","2","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","3","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","4","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","5","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","6","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","7","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","8","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","9","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","10","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","11","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","12","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","3","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","4","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","5","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","6","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","7","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","8","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","9","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","10","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","11","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","12","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","8","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","9","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","10","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","11","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","12","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","1"
"107801000G","actionSkillValues","1","1","ABNORMAL.APPLY_PROBABILITY","Project.ValuePermille","1000"
"107801000G","actionSkillValues","1","1","ABNORMAL.DURATION","System.Single","15"
"107801000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","2"
"107801000G","actionSkillValues","2","1","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","2","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","3","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","4","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","5","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","6","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","7","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","8","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","9","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","10","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","11","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","12","TARGET_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","3","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","4","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","5","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","6","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","7","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","8","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","9","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","10","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","11","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","12","DAMAGE.HIT_COUNT","System.Int32","1"
"107801000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","8","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","9","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","10","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","11","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","12","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","33"
"107801000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","33"
