"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"105801000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","50"
"105801000G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","25"
"105801000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","50"
"105801000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","3"
"105801000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","59.5"
"105801000G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","29.7"
"105801000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","59.5"
"105801000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","3"
"105801000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","3","2","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","69"
"105801000G","actionSkillValues","3","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","34.4"
"105801000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","69"
"105801000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","3"
"105801000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","4","2","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","78.4"
"105801000G","actionSkillValues","4","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","39.2"
"105801000G","actionSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","78.4"
"105801000G","actionSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","3"
"105801000G","actionSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","5","2","DAMAGE.HIT_COUNT","System.Int32","1"
"105801000G","actionSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","87.9"
"105801000G","actionSkillValues","5","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","43.9"
"105801000G","actionSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","87.9"
"105801000G","actionSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","3"
"105801000G","actionSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
