"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"100401000G","actionSkillValues","1","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","40"
"100401000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","40"
"100401000G","actionSkillValues","2","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","47.6"
"100401000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","47.6"
"100401000G","actionSkillValues","3","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55.2"
"100401000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","55.2"
"100401000G","actionSkillValues","4","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","62.8"
"100401000G","actionSkillValues","4","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","62.8"
"100401000G","actionSkillValues","5","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","5","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","5","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","70.4"
"100401000G","actionSkillValues","5","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","70.4"
"100401000G","actionSkillValues","6","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","6","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","6","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","72.3"
"100401000G","actionSkillValues","6","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","72.3"
"100401000G","actionSkillValues","7","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","7","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","7","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","74.2"
"100401000G","actionSkillValues","7","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","74.2"
"100401000G","actionSkillValues","8","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","8","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","8","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","76.1"
"100401000G","actionSkillValues","8","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","76.1"
"100401000G","actionSkillValues","9","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","9","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","9","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","78"
"100401000G","actionSkillValues","9","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","78"
"100401000G","actionSkillValues","10","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","actionSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","actionSkillValues","10","1","DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","actionSkillValues","10","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","80"
"100401000G","actionSkillValues","10","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","80"
"100401000G","chainSkillValues","1","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","1","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","1","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","60"
"100401000G","chainSkillValues","1","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","60"
"100401000G","chainSkillValues","1","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","1","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","40"
"100401000G","chainSkillValues","1","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","40"
"100401000G","chainSkillValues","2","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","2","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","2","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","71.4"
"100401000G","chainSkillValues","2","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","71.4"
"100401000G","chainSkillValues","2","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","2","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","47.6"
"100401000G","chainSkillValues","2","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","47.6"
"100401000G","chainSkillValues","3","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","3","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","3","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","82.8"
"100401000G","chainSkillValues","3","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","82.8"
"100401000G","chainSkillValues","3","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","3","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55.2"
"100401000G","chainSkillValues","3","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","55.2"
"100401000G","chainSkillValues","4","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","4","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","4","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","4","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","94.2"
"100401000G","chainSkillValues","4","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","94.2"
"100401000G","chainSkillValues","4","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","4","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","62.8"
"100401000G","chainSkillValues","4","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","62.8"
"100401000G","chainSkillValues","5","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","5","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","5","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","5","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","105.6"
"100401000G","chainSkillValues","5","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","105.6"
"100401000G","chainSkillValues","5","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","5","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","70.4"
"100401000G","chainSkillValues","5","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","70.4"
"100401000G","chainSkillValues","6","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","6","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","6","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","6","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","108.4"
"100401000G","chainSkillValues","6","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","108.4"
"100401000G","chainSkillValues","6","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","6","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","72.3"
"100401000G","chainSkillValues","6","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","72.3"
"100401000G","chainSkillValues","7","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","7","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","7","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","7","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","111.2"
"100401000G","chainSkillValues","7","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","111.2"
"100401000G","chainSkillValues","7","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","7","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","74.2"
"100401000G","chainSkillValues","7","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","74.2"
"100401000G","chainSkillValues","8","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","8","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","8","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","8","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","114"
"100401000G","chainSkillValues","8","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","114"
"100401000G","chainSkillValues","8","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","8","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","76.1"
"100401000G","chainSkillValues","8","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","76.1"
"100401000G","chainSkillValues","9","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","9","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","9","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","9","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","116.8"
"100401000G","chainSkillValues","9","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","116.8"
"100401000G","chainSkillValues","9","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","9","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","78"
"100401000G","chainSkillValues","9","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","78"
"100401000G","chainSkillValues","10","1","CRESTIMPACT.TARGET_COUNT","System.Int32","1"
"100401000G","chainSkillValues","10","1","KNOCKBACK.STRENGTH","System.Int32","4"
"100401000G","chainSkillValues","10","1","IMPACTSUCCEED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","10","1","IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","120"
"100401000G","chainSkillValues","10","1","IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","120"
"100401000G","chainSkillValues","10","1","IMPACTFAILED.DAMAGE.HIT_COUNT","System.Int32","1"
"100401000G","chainSkillValues","10","1","IMPACTFAILED.DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","80"
"100401000G","chainSkillValues","10","1","IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","80"
