"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"110301000G","actionSkillValues","1","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","75"
"110301000G","actionSkillValues","1","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","1","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","75"
"110301000G","actionSkillValues","1","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","2","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","89"
"110301000G","actionSkillValues","2","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","2","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","89"
"110301000G","actionSkillValues","2","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","3","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","103"
"110301000G","actionSkillValues","3","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","3","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","103"
"110301000G","actionSkillValues","3","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","4","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","117"
"110301000G","actionSkillValues","4","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","4","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","117"
"110301000G","actionSkillValues","4","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","5","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","131"
"110301000G","actionSkillValues","5","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","5","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","131"
"110301000G","actionSkillValues","5","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","6","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","134"
"110301000G","actionSkillValues","6","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","6","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","134"
"110301000G","actionSkillValues","6","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","7","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","137"
"110301000G","actionSkillValues","7","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","7","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","137"
"110301000G","actionSkillValues","7","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","8","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","140"
"110301000G","actionSkillValues","8","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","8","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","140"
"110301000G","actionSkillValues","8","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","9","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","143"
"110301000G","actionSkillValues","9","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","9","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","143"
"110301000G","actionSkillValues","9","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","actionSkillValues","10","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","150"
"110301000G","actionSkillValues","10","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","actionSkillValues","10","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","150"
"110301000G","actionSkillValues","10","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","1","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","75"
"110301000G","chainSkillValues","1","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","1","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","75"
"110301000G","chainSkillValues","1","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","1","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","50"
"110301000G","chainSkillValues","1","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","1","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","125"
"110301000G","chainSkillValues","1","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","2","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","89"
"110301000G","chainSkillValues","2","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","2","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","89"
"110301000G","chainSkillValues","2","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","2","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","59.5"
"110301000G","chainSkillValues","2","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","2","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","148"
"110301000G","chainSkillValues","2","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","3","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","103"
"110301000G","chainSkillValues","3","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","3","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","103"
"110301000G","chainSkillValues","3","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","3","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","69"
"110301000G","chainSkillValues","3","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","3","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","171"
"110301000G","chainSkillValues","3","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","4","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","117"
"110301000G","chainSkillValues","4","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","4","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","117"
"110301000G","chainSkillValues","4","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","4","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","78.5"
"110301000G","chainSkillValues","4","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","4","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","194"
"110301000G","chainSkillValues","4","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","5","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","131"
"110301000G","chainSkillValues","5","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","5","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","131"
"110301000G","chainSkillValues","5","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","5","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","88"
"110301000G","chainSkillValues","5","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","5","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","217"
"110301000G","chainSkillValues","5","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","6","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","134"
"110301000G","chainSkillValues","6","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","6","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","134"
"110301000G","chainSkillValues","6","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","6","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","90.3"
"110301000G","chainSkillValues","6","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","6","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","222"
"110301000G","chainSkillValues","6","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","7","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","137"
"110301000G","chainSkillValues","7","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","7","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","137"
"110301000G","chainSkillValues","7","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","7","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","92.6"
"110301000G","chainSkillValues","7","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","7","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","227"
"110301000G","chainSkillValues","7","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","8","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","140"
"110301000G","chainSkillValues","8","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","8","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","140"
"110301000G","chainSkillValues","8","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","8","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","94.9"
"110301000G","chainSkillValues","8","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","8","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","232"
"110301000G","chainSkillValues","8","1","IMPACT.CRITICALUP.DURATION","System.Single","15"
"110301000G","chainSkillValues","9","1","TAKENDAMAGEDOWN.FIXED_PERCENT","Project.ValuePermille","143"
"110301000G","chainSkillValues","9","1","TAKENDAMAGEDOWN.DURATION","System.Single","30"
"110301000G","chainSkillValues","9","1","CRITICALDAMAGERATEUP.FIXED_PERCENT","Project.ValuePermille","143"
"110301000G","chainSkillValues","9","1","CRITICALDAMAGERATEUP.DURATION","System.Single","30"
"110301000G","chainSkillValues","9","1","RECOVER.HEAL_PERCENT","Project.ValuePercent","97.2"
"110301000G","chainSkillValues","9","1","RECOVER.MAX_HEAL","System.Int32","0"
"110301000G","chainSkillValues","9","1","IMPACT.CRITICALUP.FIXED_PERCENT","Project.ValuePermille","237"
