"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"106101001G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","3","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","4","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","5","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","6","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","7","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","37.8"
"106101001G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","6.2"
"106101001G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","3"
"106101001G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","3","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","4","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","5","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","6","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","7","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","44.8"
"106101001G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","7.4"
"106101001G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","3"
"106101001G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","3","2","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","3","3","DAMAGE.HIT_COUNT","System.Int32","1"
"106101001G","actionSkillValues","3","4","DAMAGE.HIT_COUNT","System.Int32","1"
